时间  类别编号  类别名称  产品编号  产品名称  销量  收入  成本  
1105  20001  洗发水400ML  47666526  天然植物精华洗发露滋润顺滑型300m  72  1611  1485.023  
1105  20001  洗发水400ML  47666533  首乌黑亮天然植物洗发露400ml  24  1094.5  922.457  
1105  20001  洗发水400ML  47666536  滋补修复洗发精华素400ml  24  1104  930.033  
1105  20001  洗发水400ML  47666539  皂角去屑天然植物洗发露400ml  94  3804.5  3290.332  
1105  20001  洗发水400ML  47666542  滋补盈润洗发精华素400ml  52  2116.5  1830.553  
1105  20001  洗发水400ML  47666545  天然果萃洗发露400ml  676  9204  7231.36  
1105  20001  洗发水400ML  47666556  黑亮长效去屑洗发露400ml  52  1619.5  1255.075  
1105  20001  洗发水400ML  47666558  黑亮局油洗局2合1洗发露400ml  100  3083.25  2474.082  
1105  20001  洗发水400ML  47666560  清爽长效去屑洗发露400ml  6  187.5  155.23  
1105  20001  洗发水400ML  47666563  养护柔顺洗发露400ml  20  625  517.462  
1105  20001  洗发水400ML  47666565  控油长效去屑洗发露400ml  34  1025.75  879.84  
1105  20001  洗发水400ML  47666567  修护局油洗局二合一洗发露400ml  10  312.5  258.745  
1105  20001  洗发水400ML  47666569  多效修护洗发露400ml  28  869.75  517.491  
1105  20001  洗发水400ML  47666571  多效头皮护理去屑洗发露400ml  28  856.75  648.56  
1105  20001  洗发水400ML  47666572  400ml  74  1000.25  832.572  
1105  20001  洗发水400ML  47666573  植物精华洗发露400ml  16  556  424.242  
1105  20001  洗发水400ML  47666587  滋润顺滑洗发露400ml+200ml  86  2128.5  1781.676  
1105  20001  洗发水400ML  47666591  汉方草本焗油洗发露400ML  24  637  258.248  
1105  20001  洗发水400ML  47666592  汉方草本中药去屑洗发露400ML  16  362  66.514  
1105  20001  洗发水400ML  47666594  汉方草本薄荷清爽洗发露400ML  2  57  49.491  
1105  20001  洗发水400ML  47666596  男士去屑洗发露健发防落型400ml  24  1335  1080.056  
1105  20001  洗发水400ML  47666632  丝植物净翠洗发露400ml  76  3657.5  3379.048  
1105  20001  洗发水400ML  47666636  多效护养洗发露400ml+100m  2  62.5  51.743  
1105  20001  洗发水400ML  47666637  黑亮焗油洗焗2合1洗发露400ml  4  125  103.516  
1105  20001  洗发水400ML  47666638  黑亮长效去屑洗发露400ml+10  2  62.5  51.743  
1105  20001  洗发水400ML  47666639  多效头皮护理去屑洗发露400ml+  4  125  103.487  
1105  20001  洗发水400ML  47666650  400ml+200ml润发露  6  151  134.989  
1105  20001  洗发水400ML  47666658  新活力去屑洗发露400ml  10  483.75  386.246  
1105  20001  洗发水400ML  47666659  璐远离毛燥二合一洗发露355ml  4  154.5  165.555  
1105  20001  洗发水400ML  47666662  露赏心悦色护色亮彩洗发露35ml  10  386.25  330.554  
1105  20001  洗发水400ML  47666665  璐闪烁演绎柔亮盈润洗发露355ml  12  463.5  387.767  
1105  20001  洗发水400ML  47666668  璐水润派对水润洗发露355ml  16  618  537.557  
1105  20001  洗发水400ML  47666671  璐直感诱惑垂直顺滑洗发露355ml  4  154.5  127.501  
1105  20001  洗发水400ML  47666672  璐远离毛燥顺滑贴服洗发露355ml  14  540.75  472.505  
1105  20001  洗发水400ML  47666674  璐告别脆弱强韧修护洗发露355ml  4  154.5  128.817  
1105  20001  洗发水400ML  47666676  璐头屑烦恼去屑洗发露355ml  10  386.25  320.053  
1105  20001  洗发水400ML  47667089  局油滋润洗发水400ml  2  47  23.722  
1105  20001  洗发水400ML  47667323  浓纯焗油营养洗发露400ml  264  10315  7984.226  
1105  20001  洗发水400ML  47667326  去屑型浓纯焗油洗发露400ml  152  5927  4543.094  
1105  20001  洗发水400ML  47667329  小麦强韧修护洗发露400ml  140  5267.5  4238.998  
1105  20001  洗发水400ML  47667332  蚕丝柔滑滋养洗发露400ml+100ml  262  9750.75  8665.605  
1105  20001  洗发水400ML  47667335  活泉水润保湿洗发露400ml  76  2973.5  2212.558  
1105  20001  洗发水400ML  47667339  汉芳飘长去屑洗发乳400ml  14  587.75  466.216  
1105  20001  洗发水400ML  47667340  金纯橄榄油去屑局油洗发露350克  120  3420  2736.045  
1105  20001  洗发水400ML  47667341  金纯橄榄油去屑柔顺洗发露350克  114  3249  2599.272  
1105  20001  洗发水400ML  47667344  汉芳发水400ml+100ml护发素  12  412.5  397.507  
1105  20001  洗发水400ML  47667359  黑亮局油洗局2合1洗发露400ml  12  348.75  310.489  
1105  20001  洗发水400ML  47667360  长效去屑洗发露400ml+多效护洗  6  168.75  155.23  
1105  20001  洗发水400ML  47667361  清爽长效去屑发露400+多效护养发  8  215  207.002  
1105  20001  洗发水400ML  47667365  0年润发清新去屑调理洗发露400克  268  9809.5  8259.352  
1105  20001  洗发水400ML  47667367  0年润发柔亮去屑调理洗发露400克  64  2397.5  2022.959  
1105  20001  洗发水400ML  47667370  0年润发盈润去屑调理洗发露400克  80  2977.5  2540.013  
1105  20001  洗发水400ML  47667372  0年润发水润丝滑调理洗发露400克  312  10981.5  9856.548  
1105  20001  洗发水400ML  47667375  0年润发盈动垂顺调理洗发露400克  68  2545  2158.972  
1105  20001  洗发水400ML  47667377  0年润发魅黑闪亮调理洗发露400克  82  3043.75  2603.484  
1105  20001  洗发水400ML  47667379  0年润发强韧养发调理洗发露400克  628  22166.5  16526.981  
1105  20001  洗发水400ML  47667382  0年润发护色炫彩调理洗发露400克  6  228.75  190.505  
1105  20001  洗发水400ML  47667384  0年润发深度修护调理洗发露400克  28  1067.5  889.024  
1105  20001  洗发水400ML  47667400  波（滋润去屑）400克  72  1566  1257.721  
1105  20001  洗发水400ML  47667403  波营养修护400克  24  522  434.977  
1105  20001  洗发水400ML  47667405  波亮泽柔顺400克  212  4073.5  3608.592  
1105  20001  洗发水400ML  47667410  0年润发弹力魅卷调理洗发露400克  14  533.75  444.483  
1105  20001  洗发水400ML  47668224  清新顺滑洗发露400ML  354  5531.25  5044.484  
1105  20001  洗发水400ML  47668225  汉芳飘长真魅洗发乳400ML+沐浴露  6  233.25  198.754  
1105  20001  洗发水400ML  47668229  新活炫亮洗发乳400ML+沐浴露25  -4  -171  -132.5  
1105  20001  洗发水400ML  47668235  滋养去屑洗发水400ML  0  0  -0.013  
1105  20001  洗发水400ML  47668249  洗发水400ml  -2  -47  -45  
1105  20001  洗发水400ML  47668257  柔顺洗发水400克  34  398.5  382.496  
1105  20001  洗发水400ML  47668267  黑亮焗油洗焗2合1加量装400ml+150ml  14  446.25  362.261  
1105  20001  洗发水400ML  47668268  多效护养洗发露加量装400ml+150ml  6  191.25  155.259  
1105  20001  洗发水400ML  47668269  黑亮长效去屑洗发加量装400ml+150ml  6  191.25  155.259  
1105  20001  洗发水400ML  47668270  黑亮多效头皮护理去屑加量400ml+150  14  446.25  362.232  
1105  20001  洗发水400ML  47668271  汉方飘长真魅洗发乳400ml  32  1368  1100.034  
1105  20001  洗发水400ML  47668272  胶原蛋白组成因子洗发露400ml  46  1596.75  1413.038  
1105  20001  洗发水400ML  47668277  去屑洗发露多效水润养护型400ml+100ml  4  214  168.48  
1105  20001  洗发水400ML  47668284  璐远离毛燥355ml赠175ml护发素礼盒  2  74.75  64.993  
1105  20001  洗发水400ML  47668288  家庭清爽去屑400ml+100ml优惠装  470  7618.75  7412.828  
1105  20001  洗发水400ML  47668303  赋活水养洗发露400ml  24  1350  1172.984  
1105  20001  洗发水400ML  47668304  清衡水润洗发露400ml  20  1125  977.535  
1105  20001  洗发水400ML  47668305  润感去屑洗发露400ml  12  675  586.521  
1105  20001  洗发水400ML  47668306  炫感彩护洗发露400ml  16  900  781.999  
1105  20001  洗发水400ML  47668307  质感垂坠洗发露400ml  18  1012.5  879.752  
1105  20001  洗发水400ML  47668308  动感卷曲洗发露400ml  12  675  586.521  
1105  20001  洗发水400ML  47668319  丝丝质柔滑400ML买一赠二促销装  24  1155  1074.002  
1105  20001  洗发水400ML  47668326  去屑蚕丝柔滑垂顺洗发露400ml  90  3461.25  2976.743  
1105  20001  洗发水400ML  47668328  乌黑莹泽洗发乳400ML  22  940.5  756.288  
1105  20001  洗发水400ML  47668336  植物浓缩洗发水500ml  92  4577  3661.632  
1105  20001  洗发水400ML  47668340  防掉发洗发露400ml  20  797.5  712.559  
1105  20001  洗发水400ML  47668343  首乌黑亮洗发露400ml  14  558.25  497.981  
1105  20001  洗发水400ML  47668348  赋活水养400ml促销装  28  2432.5  2113.985  
1105  20001  洗发水400ML  47668351  乳液修护400ml促销装  210  9292.5  8190.029  
1105  20001  洗发水400ML  47668352  洗发水300ML两瓶装  1270  27993.75  26193.785  
1105  20001  洗发水400ML  47668353  丝荡柔滑400ML  8  445  338.569  
1105  20001  洗发水400ML  47668354  通用多效水润400ml+100ml+100ml  62  3448.75  2851.992  
1105  20001  洗发水400ML  47668355  通用丝漾柔滑400ml+100ml+100ml  50  2781.25  2299.986  
1105  20001  洗发水400ML  47668356  男士活力运动400ml+100ml+100ml  38  2113.75  1748.009  
1105  20001  洗发水400ML  47668357  男士多效水润400ml+100ml+100ml  14  778.75  644.056  
1105  20001  洗发水400ML  47668366  汉芳养护黑亮柔顺洗发露400克  6  202.5  172.107  
1105  20001  洗发水400ML  47668367  养护营养焗油洗发露400克  4  135  114.777  
1105  20001  洗发水400ML  47668369  汉方养护清爽去屑洗发露400g  6  202.5  172.107  
1105  20001  洗发水400ML  47668378  家庭护理洁顺水润洗发露400ML+100ML  432  6986  6809.371  
1105  20001  洗发水400ML  47668379  滋润去屑洗发露400ML  324  8089.5  7694.973  
1105  20001  洗发水400ML  47668380  焗油护理洗发露400ML  146  3631.75  3467.47  
1105  20001  洗发水400ML  47668381  人参滋养洗发露400ML  154  3830.75  3657.479  
1105  20001  洗发水400ML  47668386  海藻保湿滋养洗发水400ml  2  82.5  66.017  
1105  20001  洗发水400ML  47757753  弹性卷曲洗发露400ml  4  195.5  173.686  
1105  20001  洗发水400ML  47757754  丝轻柔呵护去屑洗发露400ml  114  5471.25  5091.782  
1105  20001  洗发水400ML  47757755  丝水润滋养去屑洗发露400ml  112  5377.5  4271.962  
1105  20001  洗发水400ML  47758064  乳液洗发水400ml+着喱水促销装  2  96.5  87.984  
1105  20001  洗发水400ML  47762465  强韧放掉发洗发露400ML  92  3746  3145.282  
1105  20001  洗发水400ML  47762469  乳液修复去屑洗发露400ML  48  1974  1641.013  
1105  20001  洗发水400ML  47762472  莹彩修护洗发露400ML  28  1120  957.265  
1105  20001  洗发水400ML  47762474  弹性卷发洗发露400ML  56  2288  1912.394  
1105  20001  洗发水400ML  47762476  垂顺直发洗发露400ML  46  1861.75  1572.656  
1105  20001  洗发水400ML  47762479  丝质顺滑去屑洗发露400ML  62  2549.75  2119.631  
1105  20001  洗发水400ML  47762481  乌黑莹亮洗发露400ML  68  2769  2321.192  
1105  20001  洗发水400ML  47762483  丝质顺滑洗发露400ML  88  3619  3008.491  
1105  20001  洗发水400ML  47762487  乳液修复洗发露400ML  68  2766.5  2321.982  
1105  20002  洗发水750ML  47664334  滋润去屑750ml优惠装  4  184.5  175.617  
1105  20002  洗发水750ML  47664347  浓纯焗油去屑651ml+沐浴650ml  12  682.5  568.474  
1105  20002  洗发水750ML  47664893  凝水局油洗发水800ml  2  117  105.914  
1105  20002  洗发水750ML  47664896  深层海养去屑洗发水800ml  18  1063.25  786.386  
1105  20002  洗发水750ML  47664899  蚕丝柔顺精华洗发水800ml  6  343.5  317.772  
1105  20002  洗发水750ML  47664943  水润丝滑型洗发露800ml  120  6144  5456.997  
1105  20002  洗发水750ML  47665292  清爽洗发水750ml  26  975.5  922.399  
1105  20002  洗发水750ML  47665347  顺滑洗发水1001ml  76  3187.25  2554.081  
1105  20002  洗发水750ML  47665469  利香焗油去屑二合一洗发水750ml  2  75  62.507  
1105  20002  洗发水750ML  47665604  小麦蛋白洗发露800ml  4  244  211.858  
1105  20002  洗发水750ML  47665644  赤海藻洗发露700ml  82  2947.5  2780.008  
1105  20002  洗发水750ML  47665710  人参局油洗发露750ml  94  2326.5  2162.043  
1105  20002  洗发水750ML  47665711  海洋去屑洗发露750ml  164  4059  3771.992  
1105  20002  洗发水750ML  47665748  本草止痒去屑洗发露820ml  14  323.75  280.01  
1105  20002  洗发水750ML  47665820  水凝彩护洗发露750ML  4  302  286.738  
1105  20002  洗发水750ML  47665859  丝质顺滑洗发露750ml  38  2308.5  1634.958  
1105  20002  洗发水750ML  47665861  乳液修复洗发露750ml  62  3766.5  2705.508  
1105  20002  洗发水750ML  47665862  莹彩深层修护洗发露750ml  8  486  442.202  
1105  20002  洗发水750ML  47665879  深层洁净洗发露750克  358  9064.5  8726.24  
1105  20002  洗发水750ML  47665880  洗发水750ml  142  3608  3461.221  
1105  20002  洗发水750ML  47665881  负离子精华洗发露1000ml  94  1750.75  1738.942  
1105  20002  洗发水750ML  47665903  丝海洋活力洗发露750ml  12  1012.5  932.987  
1105  20002  洗发水750ML  47665904  丝丝质柔滑洗发露750ml  42  3491.25  2267.957  
1105  20002  洗发水750ML  47665905  丝怡神舒爽洗发露750ml  2  168.75  155.493  
1105  20002  洗发水750ML  47665906  丝清爽控油洗发露750ml  20  1687.5  1554.988  
1105  20002  洗发水750ML  47665907  丝轻柔呵护洗发露750ml  12  1012.5  932.987  
1105  20002  洗发水750ML  47665908  丝水润滋养洗发露750ml  4  337.5  311.015  
1105  20002  洗发水750ML  47665919  弹性卷曲洗发露750ml  2  151  155.405  
1105  20002  洗发水750ML  47665931  去屑型洗发露750ml  72  1977.75  1800.016  
1105  20002  洗发水750ML  47665932  局油型洗发露750ml  38  1140  950.011  
1105  20002  洗发水750ML  47665959  焗油护理洗发露750ml  8  505  421.785  
1105  20002  洗发水750ML  47665960  维他命长发洗发露750ml  2  126.25  105.446  
1105  20002  洗发水750ML  47665961  滋润去屑洗发露750ml  2  126.25  105.446  
1105  20002  洗发水750ML  47665962  焗油去屑洗发露750ml  8  505  420.293  
1105  20002  洗发水750ML  47665963  人参滋养洗发露750ml  12  757.5  631.215  
1105  20002  洗发水750ML  47665984  乳霜滋养洗发露（珍珠黑亮型）750m  20  1095  875.979  
1105  20002  洗发水750ML  47666015  洗发露（去屑止痒750ml  2  73.75  37.498  
1105  20002  洗发水750ML  47666016  洗发露（柔顺局油750ml  14  516.25  369.983  
1105  20002  洗发水750ML  47666017  洗发露（去屑止痒）1250m  104  2956  3233.266  
1105  20002  洗发水750ML  47666024  植物去屑洗发露1000ml  66  1485  1320.023  
1105  20002  洗发水750ML  47666025  去屑清爽洗发水800ml  242  6897  5747.508  
1105  20002  洗发水750ML  47666071  水润丝滑洗发乳750ml  18  1248.75  997.484  
1105  20002  洗发水750ML  47666072  新活炫亮洗发乳750ml  26  1803.75  1490.463  
1105  20002  洗发水750ML  47666073  炫色激情洗发乳750ml  6  402.25  343.98  
1105  20002  洗发水750ML  47666074  清新动感洗发乳750ml  2  138.75  114.66  
1105  20002  洗发水750ML  47666075  纯净去屑洗发乳750ml  30  2081.25  1668.128  
1105  20002  洗发水750ML  47666081  局油保湿洗发水750克  254  6604  6254.732  
1105  20002  洗发水750ML  47666186  滋养去屑洗发露750ML  74  2872.5  2632.237  
1105  20002  洗发水750ML  47666190  防脱发三合一洗发露700ml  36  1260  1057.505  
1105  20002  洗发水750ML  47666275  1.1L  188  5121.5  4464.983  
1105  20002  洗发水750ML  47666281  专业去屑洗发露750克  176  4950.5  4130.627  
1105  20002  洗发水750ML  47666282  局油柔顺洗发露750克  14  521.5  443.313  
1105  20002  洗发水750ML  47666298  去屑洗发露深度滋养型750ml  2  191.25  159.383  
1105  20002  洗发水750ML  47666300  去屑洗发露多效水润养护型750ml  8  765  637.504  
1105  20002  洗发水750ML  47666302  去屑洗发露控油平衡型750ml  4  382.5  302.006  
1105  20002  洗发水750ML  47666303  去屑洗发露韧发防落型750ml  0  0  -15.678  
